id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
156|Budapest XII. kerület, Schwartzer Ferenc utca 4.||64,90 M Ft||50 m2|1 298 000 Ft / m2|3|1950 előtt|földszint|jó állapotú|gáz (konvektor)||utca, közterület|maganszemely|1|"Eladó nappali +2 szobás, 50 nm, jó állapotú lakás a 12. kerületben. Földszinti kertkapcsolatos.
(Kék golyó-Schwartzer F. sarok). Központi elhelyezkedésű, de
kifejezetten csendes az ingatlan mivel zöld kertre és az egyirányú
Schwartzer Ferenc utcára néz.
A fűtésről gázkonvektorok, gondoskodnak.
A közös költség 26 510 Ft/ hó ami tartalmazza a korlátlan vízfogyasztást is.
A lakáshoz tartozik egy tàroló(5nm).
Belbudai környezet, infrastruktúra, jó közlekedés, iskolák és boltok a közelben, Széll Kálmán tér és a Déli pàlyaudvar pár perc alatt gyalogosan
elérhető. Az ingatlan tehermentes."|https://ingatlan.com/34430098|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|XII. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.49993250000001|19.0228984|Budapest XII. kerület, Schwartzer Ferenc utca 4.|XII. ker. Belváros|1.0
158|Budapest II. kerület, Fényes Elek utca||169 M Ft||104 m2|1 579 439 Ft / m2|3 + 1 fél|1950 előtt|1|felújított|hűtő-fűtő klíma|6 m2|utca, közterület - fizetős övezet|maganszemely|0|"MODERN, TELJES KÖRŰEN FELÚJÍTOTT LAKÁS A MILLENÁRIS PARK MELLETT

A lakásról:

Tulajdonostól eladó, Budapest II. kerületében, a Fényes Elek utcában, egy 104 nm-es, 1. emeleti, erkélyes, 3 lakássá alakított ingatlan, egy rendezett, jó állapotú társasházban. A lakáshoz tartozik egy 2 nm-es ( a lakás szintjén) és egy 20 nm-es ( földszinten) tároló is. A kialakított lakások teljes körűen felújításra kerültek ( főfalak kivételével új falak, új elektromos hálózat, vízvezetékek, hideg- és melegburkolatok, nyílászárók, elektromos redőnyök, szaniterek ). Az ár tartalmazza az igényes, gépesített ( beépített sütő-kerámiafőzőlap szagelszívóval, beépített hűtőszekrénnyel ) konyhabútort. A lakások hűtését-fűtését FISCHER Nordic fűtésre optimalizált légkondicionáló, a használati melegvíz ellátást ARISTON..."|https://ingatlan.com/34779310||B|||||||||||||||||||0.0|0.0|3.5|7.6|0.0|0.0|2.5|0.0|0|0|1|1|0|0|1|0|13.6|0.0|13.6|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5111767|19.0298361|Budapest II. kerület, Fényes Elek utca|Budapest prémium kerület|1.3
159|Budapest II. kerület, Millenáris park||124 M Ft||63 m2|1 968 253 Ft / m2|3||6|felújított|gázkazán||utca, közterület - fizetős övezet|maganszemely|1|"Amerikai konyhás, két háló- és két fürdőszobás lakás eladó a Millenárisnál. A lakás egy liftes társasház 6. emeletén található, szobáiból gyönyörű kilátás tárul a szemünk elé. Tájolása révén világos. A bejáratból még a Parlamentet is látni lehet.

A lakás 2021-ben teljes felújításon esett át. Szükség esetén a nagyobbik szoba kettéválasztható, a jelenlegi két ajtós megoldással ez az átalakítás minimális ráfordítással kivitelezhető.

Tökéletes közlekedés (4/6 villamos, 2-es metró), a közelben fedett és szabadtéri parkoló is van.

Közös költség: 28.000 Ft, közművek fogyasztás alapján.

-----------------------------------------------------------------

2-bedroom 2-bathroom apartment for sale at Millenáris Park. The apartment is on the top (6th) floor of a building equipped with elevator, overl..."|https://ingatlan.com/34730955|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5111341|19.0248931|Budapest II. kerület, Millenáris park|Budapest prémium kerület|1.3
160|Budapest II. kerület, Margit körút 36.||115 M Ft||87 m2|1 314 285 Ft / m2|2 + 1 fél|1950 előtt|5|felújított|gázkazán, hűtő-fűtő klíma, cserépkályha|1 m2|utca, közterület - fizetős övezet|maganszemely|3|"Eladó a II. kerületben a Margit körúton a templommal szemben egy 87 négyzetméteres, 5. emeleti, tágas, világos, panorámás, felújított, gazdaságosan fenntartható két és fél szobás lakás egy homlokzatfelújításon átesett, kívül-belül jó állapotú, karbantartott polgári társasházban.

A lakásba belépve az előtérből balra található egy félszoba, amely a csendes belső udvarra néz, így home office-nak, gyerekszobának egyaránt tökéletes. A félszobából nyílik egy kicsi, ablakos gardrób helység. Az előtérből a tágas konyhán át a nappaliba jutunk. A fürdőszoba jelenleg a konyhát elhagyva, a nappali előtt balra nyílik, de van bejárata a nappali irányábol is. A nappaliból nyílik az erkély, illetve a hálószoba. Mindkettő panorámás kilátással rendelkezik a Rózsadombra és a közeli templomra. A tágas térérz..."|https://ingatlan.com/34684633|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|6.4|0.0|0.0|0|0|0|0|0|1|0|0|6.4|0.0|6.4|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5123172|19.0348811|Budapest II. kerület, Margit körút 36.|Budapest prémium kerület|1.3
161|Budapest XII. kerület, Maros utca||138 M Ft||75 m2|1 815 789 Ft / m2|2 + 1 fél|1950 és 1980 között|4|felújított||2 m2|utca, közterület - fizetős övezet|maganszemely|0|"Buda központi részén, a XII. kerület és I.kerület határán, a Maros utcában, közel a Városmajorhoz és a Vérmezőhöz eladó egy kivételes adottságú FELÚJÍTOTT, csendes, panorámás, 75 nm-es plusz teraszos, tárolós, KLÍMÁS, 4. emeleti lakás LIFTES tégla építésű társasházban.

***STÍLUSOS PRÉMIUM OTTHON, SZUPER INFRASTRUKTÚRÁVAL, ÉS KILÁTÁSSAL***

A LAKÁS:

A lakás megjelent a Széplak egyik számában is, és több alkalommal volt helyszíne fotózásoknak, videoklip forgatásoknak is. A csatolt alaprajz a lakás jelenlegi elosztását mutatja, egy további hálószoba könnyedén kialakítható. A hálószoba ablakból és a teraszról a Budai várnegyedre lehet látni.

A járólapok, csempék minőségi burkolatok, a régi fa parkettát megőrizték és felújították. Biztonsági bejárati ajtó került beépítésre, a nyílászárók min..."|https://ingatlan.com/34680334|||||||||||||||||||||0.0|0.0|3.5|7.6|0.0|3.2|0.0|-2.0|0|0|1|1|0|1|0|1|14.3|2.0|12.3|XII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5056658|19.0202411|Budapest XII. kerület, Maros utca|XII. ker. Budai hegyek - Villa negyed|1.4
162|Budapest II. kerület, Kandó Kálmán utca||220 M Ft||86 m2|2 500 000 Ft / m2|4||3|felújított|padlófűtés|4 m2|utca, közterület|maganszemely|0|"Ingatlanosok segítségét nem szeretném igénybe venni , magánszemélyként hirdetek !

Kiváló adottságú , igényesen felújított lakás magánszemélytől eladó BUDA szívében.
Budapest II. Kerületében Vizivárosban keresi új tulajdonosát egy 86nm tágas és világos terekkel rendelkező , TELJESKÖRŰEN FELÚJÍTOTT , 4 szobás , erkélyes , 2 fürdőszobás Bauhaus társasházban található lakás .
LAKÁSRÓL :
- lakberendező által megálmodott luxus minőségben felújított nagypolgári ingatlan
- K-NY tájolású 3 rétegű szigetelt , szúnyoghálós nyílászárókkal , elektromos redőnyökkel felszerelt
- fűtése alacsony fogyasztású helyiségenként külön szabályozható elektromos padlófütés
- wi-fi kapcsolatos hűtő-fűtő klímákkal rendelkezik
- felosztása : Nappali-konyha -étkező , 3 különbejájatú hálószoba , 2 fürdőszoba , erkély
-..."|https://ingatlan.com/34573891|||||||||||||||||||||0.0|0.0|3.5|3.8|0.0|0.0|0.0|0.0|0|0|1|1|0|0|0|0|7.3|0.0|7.3|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5117875|19.0369836|Budapest II. kerület, Kandó Kálmán utca|Budapest prémium kerület|1.3
163|Budapest II. kerület, Frankel Leó út||139,90 M Ft||82 m2|1 608 045 Ft / m2|4|1950 előtt|4|felújított|gázkazán|10 m2|utca, közterület|maganszemely|1|"Eladó a II. ker. Frankel Leó úton egy 82 m2-es (1.91 feletti alapterület), burkolt 102 m2-es négyszobás, kiválóan megtervezett, felújított loft lakás. A lakásban három egymástól távol eső, beépített szekrényes hálószoba van, továbbá egy nagy méretű nappali, különálló konyha-étkezővel és egy 10 m2-es tetőterasz is jár a lakáshoz.
A lakás két éve teljes körű felújításon esett át, 3 rétegű üvegezésű ablakok, új kondenzációs gázkazán, és új beépített konyha.

Maga az épület egy klasszikus polgári ház, ami 1905-ben épült és 2020-ban fel lett újítva.
A lakás a 3. emeleti függőfolyosóra nyílik egy külön bejáratú lépcsővel, ami a tetőtérbe vezet.

A lakás elhelyezkedése kiváló, a 4-6 villamos Margit híd budai hídfői megállójánál van. Parkolás a ház előtt 12000Ft/év.

Az ingatlannak egy tulajdonosa..."|https://ingatlan.com/34509596|||||||||||||||||||||0.0|4.0|0.0|7.6|0.0|0.0|0.0|0.0|0|1|0|1|0|0|0|0|11.6|0.0|11.6|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5184478|19.0362486|Budapest II. kerület, Frankel Leó út|Budapest prémium kerület|1.3
164|Budapest II. kerület, Kút utca||110 M Ft||67 m2|1 629 629 Ft / m2|3|2001 és 2010 között|földszint|újszerű|gázkazán|1 m2|utca, közterület|maganszemely|0|"Eladó világos, praktikusan kialakított társasházi lakás a Kút utcában, tulajdonostól. A ház 2008-ban épült, amihez egy gyönyörű kert tartozik. A Rózsadomb alján elhelyezkedő egyirányú utca csendes, mint ahogy a környéke is. Pár percre található a Mechwart ligettől. 4/6 megálló, 2 percre van a 91/191/291/es buszok megállója. Sok zöld, ősfás övezet van a környéken.

A lakás egy amerikai konyhás nappaliból és két szobából áll. Mind a két szoba saját fürdőszobával rendelkezik. Az ingatlan alaprajzi elrendezése kedvező. Iroda és lakás követelményeinek is megfelel.

KÖZÖS KÖLTSÉG havi 18 700 Ft, ami tartalmazza a szemétdíjat, a lépcsőház takarítását, és a ház egyéb felmerülő költségeit. Gáz, víz, villany saját mérőóra alapján fizetendő. Fűtés saját gázkazánnal radiátorokkal.

Amennyiben a lakás ..."|https://ingatlan.com/34323280|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-4.0|0|0|0|0|0|0|0|1|0.0|4.0|-4.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5141014|19.031739|Budapest II. kerület, Kút utca|Budapest prémium kerület|1.3
165|Budapest II. kerület, Bem rakpart||197,70 M Ft||110 m2|1 797 272 Ft / m2|4||földszint|jó állapotú|gázkazán||utca, közterület|ingatlaniroda|27|"Eladó ingatlan a csodálatos Duna-parti Bem rakpartnál

Eladó egy 110 nm-es lakás a Bem rakparton, amely a Parlamentre néz. A tágas nappali és 3 hálószoba mindegyike különálló fürdőszobával és WC-vel rendelkezik.


ELRENDEZÉS:

- Nagy hall/előszoba folyosóval
- Hálószoba + fürdőszoba zuhanykabinnal
- Hálószoba + fürdőszoba zuhanykabinnal
- Nappali étkezővel
- Konyha
- Fürdőszoba
- Nagy gardrób
Emeleten:
- Dolgozó tér
- Hálószoba + fürdőszoba zuhanykabinnal

Világos és csendes lakás, Dunára néző ablakokkal, felújított állapotban, egyedi nemesfém lépcsővel és bútorokkal. A nappali ablakai lenyűgöző panorámát nyújtanak a Dunára és az Országházra.

A három hálószobából az egyik szintén panorámás kilátással rendelkezik, a másik kettő a csendes belső udvarra néz. Mindegyik hálószoba saját zuhanyz..."|https://ingatlan.com/34823839||E|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5110468|19.0392243|Budapest II. kerület, Bem rakpart|Budapest prémium kerület|1.3
166|Budapest II. kerület, Szász Károly utca||95 M Ft||78 m2|1 217 948 Ft / m2|2 + 1 fél||3|jó állapotú|gázkazán||utca, közterület|ingatlaniroda|17|"CSAK NÁLUNK! II. Szász Károly utcában, rendezett házban, III. emeleti, 78nm-es, jelenleg 2,5 szobás, de a konyha áthelyezésével nagyon könnyen 3,5 szobássá alakítható, jó állapotú lakás eladó! Rugalmas költözés!

Az ingatlanról videó is készült, amit a hirdetés első képén található videólejátszó ikonra kattintva lehet megtekinteni!"|https://ingatlan.com/34878533|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5108032|19.0324206|Budapest II. kerület, Szász Károly utca|Budapest prémium kerület|1.3
167|Budapest II. kerület, Bimbó út||890 M Ft||298 m2|2 713 414 Ft / m2|5|2024||újszerű|hőszivattyú|60 m2||ingatlaniroda|1|"Exkluzív 283 nm-es penthouse eladó a Rózsadomb legfelső pontján, 100 nm-es tetőterasszal. Kivételes panorámával a városra.

Az ingatlanban 6 szoba található, nappali-étkező-konyha egyben, 3 fürdő, gardrób valamint háztartási helyiség. A legmodernebb okosotthon rendszer technológiával felszerelve: fűtés, hűtés, szellőztetés, zsalúzia, riasztó és elektromos autótöltés.

Ritka lehetőség Budán – panoráma, prémium technológia és elegancia egy helyen!"|https://ingatlan.com/34932834|298 m2|A+++|||||||||||||||||||0.0|0.0|0.0|7.6|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|7.6|0.0|7.6|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5188226|19.0130973|Budapest II. kerület, Bimbó út|Budapest prémium kerület|1.3
168|Budapest II. kerület, Fényes Elek utca||114,90 M Ft||84 m2|1 351 764 Ft / m2|2 + 1 fél|1950 előtt|3|jó állapotú|gázkazán|2 m2|utca, közterület|ingatlaniroda|13|"A II. kerület egyik legkedveltebb részén, közvetlenül a Millenáris Park szomszédságában kínálunk megvételre egy 84 m²-es, 2,5 szobás, jó állapotban lévő lakást, amelyhez egy 1,5 nm méretű erkély is tartozik.

A lakás napfényes, jól átgondolt elrendezésű, minden helyisége tágas és élhető. A belső tér és az erkély együtt valódi otthonérzetet biztosít – legyen szó nyugodt hétköznapokról vagy baráti összejövetelekről a szabadban.

Főbb jellemzők:

- Alapterület: 84 m²
- Szobák száma: 2,5 (külön nyíló)
- Erkély: kb. 1,5 nm
- Állapot: Jó állapotú, 2021-ben felújítva
- Fekvés: Nyugati és keleti, napfényes minden napszakban

Lokáció – minden karnyújtásnyira:
- Millenáris Park, Széll Kálmán tér, Mammut bevásárlóközpont néhány perc sétával elérhető
- Kitűnő közlekedés: metró, villamosok, buszok a kö..."|https://ingatlan.com/34924891|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|-2.0|0|0|0|0|0|1|0|1|3.2|2.0|1.2|II. kerület|0.85|enhanced_4step|aggregated_from_1_sources|1|47.5111767|19.0298361|Budapest II. kerület, Fényes Elek utca|Budapest prémium kerület|1.3
169|Budapest II. kerület, Országút||120 M Ft||77 m2|1 500 000 Ft / m2|4|1950 és 1980 között|1|jó állapotú|házközponti|6 m2|utca, közterület|ingatlaniroda|10|"Budapest II. kerületében, egy kiváló elhelyezkedésű társasházban kínálunk eladásra egy tágas, világos lakást, ahonnan a Margit-sziget kényelmes sétatávolságra elérhető. A négy külön nyíló szobával rendelkező otthon ideális választás lehet családoknak, de azok számára is tökéletes, akik nagyobb élettérre vagy akár dolgozószobára, vendégszobára vágynak.

A lakás nyugati és északi fekvésének köszönhetően a természetes fény napközben bőségesen beáramlik, mégis megmarad a kellemes hőérzet, különösen a nyári időszakban. Ezen kívül két erkély is kapcsolódik az ingatlanhoz.

A közvetlen környezet minden szempontból jól ellátott: üzletek, szolgáltatások, iskolák és a tömegközlekedés is könnyen elérhető, így akár autó nélkül is teljes értékű, kényelmes életet biztosít. Olyan lakást kínálunk, ahol a ..."|https://ingatlan.com/34917955|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.510162|19.0238539|Budapest II. kerület, Országút|Budapest prémium kerület|1.3
170|Budapest XII. kerület, Alkotás utca||133,90 M Ft||62 m2|2 159 677 Ft / m2|2 + 1 fél|1950 és 1980 között|1|felújított|gázkazán||udvari beálló|maganszemely|1|"KRISZTINAVÁROSI FELÚJÍTOTT, TÉGLA, 2.5 SZOBÁS, ERKÉLYES LAKÁS ZÁRT UDVARI PARKOLÓVAL, KÜLÖN TÁROLÓVAL, BELSŐ KERTTEL ÉS JÁTSZÓTÉRREL

• TELJESKÖRŰEN FELÚJÍTOTT
• KIVÁLÓ ADOTTSÁGÚ & ELRENDEZÉSŰ
• LIFTES & AKADÁLYMENTESÍTETT
• KOCSIBEÁLLÓVAL & TÁROLÓVAL
• ERKÉLYES
• KRISZTINAVÁROSBAN
• EXTRÁKKAL (Bosch gépek; elektromos, távirányítású redőnyök; hűtő-fűtő klíma; riasztó; biztonsági ajtó; háromrétegű műanyag ablakok; minőségi burkolatok, berendezések, szaniterek)
• TULAJDONOSTÓL

Budapest központi részén, Krisztinaváros frekventált, mégis zárt lakóparkjában eladó egy tégla építésű, 1. emeleti, 62 négyzetméteres, 2,5 szobás, erkélyes, amerikai konyhás, teljeskörűen felújított, azonnal költözhető lakás. A lakáshoz tartozik parkolóhely a társasház zárt kertjében, valamint egy pincei tároló is.

A..."|https://ingatlan.com/34913319|||||||||||||||||||||0.0|0.0|3.5|0.0|0.0|0.0|2.5|0.0|0|0|1|0|0|0|1|0|6.0|0.0|6.0|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.4945155|19.0238239|Budapest XII. kerület, Alkotás utca|XII. ker. Krisztinaváros|1.25
172|Budapest XII. kerület, Krisztinaváros||174,90 M Ft||111 m2|1 534 210 Ft / m2|3|1950 előtt|1|jó állapotú|egyéb|6 m2|utca, közterület|ingatlaniroda|17|"XII. kerület, Krisztinaváros, 111 m2-es, 3 szobás, átlagos állapotú, nagypolgári lakás eladó!

LAKÁS és TÁRSASHÁZ:
- XII. kerület központjában, Krisztinavárosban, 111 m2-es, első emeleti lakás,
- tágas nappali, valamint a nagy belmagasság lehetővé teszi, hogy a családi együttlétek valóban élvezetesek legyenek,
- világos, napfényes tereivel és a 6,3 négyzetméteres erkéllyel a mindennapokban is a természet közelségét élvezheti, miközben a város nyújtotta lehetőségeket is könnyedén elérheti,
- a társasház külső és belső homlokzata egyaránt jó állapotú, lifttel rendelkezik,
- a környék infrastruktúrája kiváló, számos bolt, iskola és egészségügyi intézmény található a közelben,
- közlekedési csomópontok közelsége garantálja, hogy a város bármely pontja könnyen elérhető legyen.

FINANSZÍROZÁSBAN..."|https://ingatlan.com/34903820|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.4993632|19.027497|Budapest XII. kerület, Krisztinaváros|XII. ker. Krisztinaváros|1.25
173|Budapest II. kerület, Margit körút||105 M Ft||58 m2|1 750 000 Ft / m2|3|1950 előtt|földszint|jó állapotú|gázkazán|4 m2|utca, közterület|ingatlaniroda|9|"Eladó egy különleges hangulatú földszinti lakás a Margit körúton, közvetlenül a Mechwart liget mellett. A környék kiváló közlekedéssel rendelkezik: a 4-6-os villamos, buszok és metró néhány perces sétával elérhetők, így a város bármely pontja könnyen megközelíthető.

Bár a lakás a nyüzsgő körúton található, egy csendes belső udvarra néz, így zavartalan nyugalmat biztosít lakói számára. Külön előnye a kertkapcsolat, amely igazi ritkaság ebben a környékben.

Az ingatlan 300 cm-es belmagassággal rendelkezik, ami tovább növeli a térérzetet és a tágasság érzetét. A lakást 10 éve teljeskörűen felújították, így akár azonnal költözhető állapotban van.

Ideális választás lehet mindazoknak, akik egy csendes, mégis frekventált elhelyezkedésű otthonra vágynak, vagy befektetésként keresnek kiváló adott..."|https://ingatlan.com/34903338|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|-2.0|0|0|0|0|0|0|1|1|2.5|2.0|0.5|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5109233|19.0316959|Budapest II. kerület, Margit körút|Budapest prémium kerület|1.3
174|Budapest XII. kerület, Krisztinaváros||109 M Ft||81 m2|1 321 212 Ft / m2|2 + 1 fél||2|jó állapotú|gázkazán|3 m2|utca, közterület|ingatlaniroda|12|"Alacsony rezsiköltségű lakás Krisztinavárosban!

XII. kerület Krisztinaváros szívében kínálok eladásra egy jó állapotú, frissen festett, BELSŐ KERTRE NÉZŐ, 81nm-es, 2+1 félszobás, II. emeleti, ERKÉLYES, gáz-cirkó fűtéses lakást.
Központi elhelyezkedése révén, befektetésnek is kiváló!

A 3 emeletes, liftes társasház polgári stílusban épült, az anyagi helyzete rendezett, a lakóközössége kiváló. Az utóbbi években az épület belső homlokzatát, függőfolyosóit, liftet és teljes gépészetét megújították, már csak a külső homlokzat felújítása van hátra, amely a közeljövőben elkezdődik.
A lakás műszakilag karbantartott és esztétikailag felújított, csendes mellékutcára néző. .
A használati meleg vízről és a fűtésről gáz-cirkó kazán gondoskodik.
A közös költség 25 000 Ft, mely tartalmazza a házbiztosít..."|https://ingatlan.com/34903041|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|XII. kerület|0.85|enhanced_4step|aggregated_from_3_sources|3|47.4993632|19.027497|Budapest XII. kerület, Krisztinaváros|XII. ker. Krisztinaváros|1.25
175|Budapest II. kerület, Országút||119,99 M Ft||67 m2|1 751 678 Ft / m2|3|1950 előtt|4|jó állapotú|házközponti|3 m2|utca, közterület - fizetős övezet|ingatlaniroda|14|"Új tulajdonosát keresi a II. kerület nagyon kedvelt részén egy 67 m²-es, három szobás, franciaerkélyes, jó állapotú lakás, amely kényelmes otthona lehet egy fiatal párnak, vagy családnak!

KÖRNYÉK és KÖZLEKEDÉS:
✅ Budapest II. kerületének belső, csendes, zöldövezeti része, a fény utcai piachoz közel.
✅ Országút városrész, nagyon kedvelt környék, kiemelkedő infrastruktúrával és közlekedéssel.
✅ A Széll Kálmán tér 10 perc alatt elérhető, ahonnan a város többi része könnyen megközelíthető.
✅ Tömegközlekedéshez a 4-6-os és az 56-os, villamos, a 49-es és 149-es busz, valamint az M2-es metró áll rendelkezésre.
✅ A Mamut Bevásárlóközpont pár perc sétatávolság, ahol minden elérhető a hétköznapokhoz.
✅ A környéken találhatóak üzletek, éttermek és iskolák, minden szükséges szolgáltatás sétatávolságr..."|https://ingatlan.com/34899847|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|-4.0|0|0|0|0|0|1|0|1|3.2|4.0|-0.8|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.510162|19.0238539|Budapest II. kerület, Országút|Budapest prémium kerület|1.3
176|Budapest XII. kerület, Krisztinaváros||149,90 M Ft||82 m2|1 784 523 Ft / m2|2 + 1 fél|1950 és 1980 között|2|felújított||4 m2|utca, közterület|ingatlaniroda|15|"A XII. kerület Ráth György utcában eladásra kínálunk egy frissen és igényesen felújított, téglaépítésű lakást.
A 82 négyzetméteres 2. emeleti lakásban 2+1 félszoba található.
A lakáshoz tartozik egy 4 négyzetméteres erkély, mely utcai kilátást nyújt.
A fűtésről elektromos fűtési rendszer, a hűtésről split klíma gondoskodik.
A környezet dinamikus belvárosi atmoszférát kínál, a közlekedés kiváló, a közvetlen közelben található metróállomás, több, busz, villamos megálló és a Déli pályaudvar is.
A teljeskörű felújítás óta a lakást senki sem használta, minden teljesen új.
Ha szeretné személyesen is látni, várom hívását a hét bármely napján.

Amennyiben nem rendelkezik a teljes vételárral, bankfüggetlen hitelcentrumunk minden elérhető bank és hitelintézet ajánlatát versenyezteti az Ön kedvéért, ..."|https://ingatlan.com/34898215||C|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|XII. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.4993632|19.027497|Budapest XII. kerület, Krisztinaváros|XII. ker. Belváros|1.0
178|Budapest II. kerület, Keleti Károly utca||129 M Ft||93 m2|1 365 079 Ft / m2|3||földszint|újszerű|gázkazán|3 m2|udvari beálló - benne van az árban|maganszemely|2|"Elegancia és tágas terek Rózsadomb lábánál – azonnal költözhető gyöngyszem!
Eladó egy ritkaságszámba menő, 91 m²-es, 3 szobás, 2 fürdőszobás lakás Budapest egyik legpatinásabb részén, a Rózsadomb alján. Az ingatlan egy polgári villaépületben található, amely letisztult stílust és történelmi bájt sugároz.

A lakás amerikai konyhás nappalija ideális a modern életvitelhez, miközben a két külön fürdőszoba extra kényelmet biztosít akár nagyobb családnak is. A tágas szobák, magas belmagasság és az ingatlan elrendezése lehetővé teszi a stílusos berendezést és a nyugodt hétköznapokat.

✨ Kiemelt jellemzők:

Impozáns polgári épület, rendezett lépcsőház
Tehermentes, azonnal költözhető
Világos, jól szellőző helyiségek
Amerikai konyhás nappali + 2 hálószoba
Gépesített, új konyha
2 teljes értékű fürdős..."|https://ingatlan.com/34897442|||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|5.0|0.0|0|0|0|0|0|0|1|0|5.0|0.0|5.0|II. kerület|0.85|enhanced_4step|aggregated_from_2_sources|2|47.5121292|19.0284107|Budapest II. kerület, Keleti Károly utca|Budapest prémium kerület|1.3
