id|cim|reszletes_cim|teljes_ar|reszletes_ar|terulet|nm_ar|szobak|epitesi_ev|szint|ingatlan_allapota|futes|erkely|parkolas|hirdeto_tipus|kepek_szama|leiras|link|telekterulet|energetikai|ingatlanos|telefon|allapot|epulet_szintjei|kilatas|parkolohely_ara|komfort|legkondicionalas|akadalymentesites|furdo_wc|tetoter|pince|parkolo|tajolas|kert|napelem|szigeteles|rezsikoltség|zold_energia_premium_pont|wellness_luxury_pont|smart_technology_pont|premium_design_pont|premium_parking_pont|premium_location_pont|build_quality_pont|negativ_tenyezok_pont|van_zold_energia|van_wellness_luxury|van_smart_tech|van_premium_design|van_premium_parking|van_premium_location|van_build_quality|van_negativ_elem|ossz_pozitiv_pont|ossz_negativ_pont|netto_szoveg_pont|enhanced_keruleti_resz|lokacio_konfidencia|lokacio_elemzesi_modszer|lokacio_forras|lokacio_elemzesek_szama|geo_latitude|geo_longitude|geo_address_from_api|varosresz_kategoria|varosresz_premium_szorzo
216|Budaörs, Kertváros - Ganztelep||239,90 M Ft||150 m2|1 599 333 Ft / m2|5 + 1 fél|2025|||hőszivattyú, padlófűtés, mennyezeti hűtés-fűtés||udvari beálló - kötelező megvenni|ingatlaniroda|6|"BUDAÖRS KERTVÁROSBAN panorámás, Modern STÍLUSÚ Hőszivattyús Új PRÉMIUM KATEGÓRIÁS ikerház, saját kitzárólagos kerttel eladó!
A ház 150nm alapterületű, NAPPALI + 5szobás, közvetlen TERASZ és KERTKAPCSOLATOS, teljesen szeparált, önálló, saját kertrésszel rendelkező ház zöldövezetben, KIVÁLÓ TÖMEGKÖZLEKEDÉS, INFRASTRUKTÚRA mellett, megbízható, több referenciával is rendelkező beruházó által Eladó!
Földszinten kialakításra került: amerikai konyhás nappali étkező, közvetlenül terasz és a saját kert kapcsolattal, fürdőszoba előszoba és tároló
Az emeleti szinten: 3 hálószoba erkély , 1 fürdőszoba, kapott helyet.
A 3. szinten: 2szoba, fürdőszoba, kapott helyet
IGÉNYES, MINŐSÉGI KIVITELEZÉSŰ, tágas, világos, jó beosztású, igény szerint még burkolatok, válaszfalak alakíthatók, variálhatók.!
Műszaki ..."|https://ingatlan.com/34696129|280 m2|A++|||||||||||||||||||9.0|0.0|0.0|3.8|0.0|6.4|2.5|0.0|1|0|0|1|0|1|1|0|21.7|0.0|21.7|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
219|Budaörs, Budaörsi Kamaraerdő||501,60 M Ft||240 m2|2 090 000 Ft / m2||2024|||hőszivattyú, mennyezeti hűtés-fűtés, padlófűtés||önálló garázs|ingatlaniroda|13|"KIZÁRÓLAGOS MEGBÍZÁS

Eladó luxus házak Budapest közelében!
XI. kerület és Budaörs határán, Kamaraerdőn, közkedvelt, panorámás utcában, kb 475 nm-es telken, két újépítésű, összesen 538 nm-es, 2 lakásos, A+++ passzívház eladó,amelynek 1000 forint/nm/év az energia költsége.
Ez a jelenleg 2 lakásos épületegyüttes minden igényt kielégít: 2 amerikai konyhás nappali, 6 tágas hálószoba, 4 modern fürdőszoba és 4 külön WC áll rendelkezésre.
Mindkét ház tetején panorámás tetőterasz van kerttel, amely minden elképzelést felülmúl.
A terasz nem csak egy hely, ahol pihenhetünk, hanem egy valódi élményközpont: lazítson a jacuzziban, miközben a panorámában gyönyörködik vagy élvezze a szabadidőt a sütögető mellett. 
A teraszon egy gyönyörű kert is kialakításra kerül, amely zöld oázisként szolgál.
Az ingatl..."|https://ingatlan.com/34218288|240 m2||||||||||||||||||||4.5|4.0|0.0|3.8|0.0|6.4|2.5|0.0|1|1|0|1|0|1|1|0|21.2|0.0|21.2|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
222|Budaörs, Baross utca||219 M Ft||145 m2|1 510 344 Ft / m2|4 + 2 fél|1981 és 2000 között||jó állapotú|gázkazán, házközponti||utca, közterület - ingyenes|maganszemely|2|"Eladó családi ház Budaörs egyik legkedveltebb részén
Budaörsön keres családi házat, otthont?
30 éve Budaörsi lakosként, ajánlunk egy kertes, családi sorházat Budaörs egyik legbékésebb,
zöld parkos, mégis központi utcájában, a Baross utcában.
A két szintes, tetőteres 145 m²-es családi sorház -ikerház- saját, 191 m2-es rendezett kerttel
rendelkezik. Van egy bejárati kisudvar, a hátsó kert pedig egy virágos, bokros, füves oázis.
Fedett terasszal, kézzel épített kemencével; hangulatos helyszín családi és baráti
összejövetelekre.
A családiház tetőtér emeletén 3 szoba, külön konyha, fürdőszoba, gardrób található.
A földszinten egy tágas nappali, külön konyha, kamra, fürdőszoba van.
A beépített garázshelyiségből egy iroda, egy kis hálószoba és egy gardrób lett kialakítva.
A ház folyamatosan karba..."|https://ingatlan.com/34875010|191 m2||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|3.8|0.0|3.8|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
223|Budaörs, Vak Bottyán utca||290 M Ft||138 m2|2 101 449 Ft / m2|6 + 1 fél|1981 és 2000 között||felújított|gázkazán||udvari beálló|maganszemely|0|"Budaörs kertvárosi részén (közel Budapesthez) eladó egy 1994-es, 108 nm-es, teljes körűen felújított, nappalis, konyhás, 2 fürdőszobás, 4,5 hálószobás családi ház 550 nm-es hangulatos kerttel. A telken van egy melléképület, mely jelenleg külön lakásként szolgál. A kis ház 30 nm-es, két szobával, konyhával, fürdőszobával rendelkezik. Tökéletes kétgenerációs ház, együtt, de mégis külön. Ár: 290 M Ft.
Kérem ingatlanosok NE keressenek, köszönöm!
Kérésre küldök több képet!"|https://ingatlan.com/34850315|550 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
224|Budaörs, Láng utca 9.||92 M Ft||110 m2|836 363 Ft / m2||1950 és 1980 között||közepes állapotú|gázkazán||udvari beálló|maganszemely|1|Töbszintes családi hát elsöszintje eladó közjegyzöi megosztással. 110m/2es házrész. 3 szoba, fürdőszoba, konyha, előszoba, WC, étkezö, 10m/2 tároló, 20m/2espince,550m/2 kért saját, gépkocsi beállo.|https://ingatlan.com/34756337|550 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Általános|1.0
225|Budaörs, Szamóca köz||209 M Ft||111 m2|1 882 882 Ft / m2|4 + 1 fél|2014||újszerű|gázkazán, padlófűtés, gáz (konvektor)||udvari beálló - benne van az árban|maganszemely|2|"Eladó Budaörsön Kamaraerdőn 110 m2 alapterületű két szintes modern ikerház, 370nm kerttel. A háznak nincs közös fala a szomszéddal.
Alsó szinten nappali+amerikai konyha, kamra , fürdőszoba és egy dolgozószoba található.
A felső szinten 3 hálószoba, illetve egy nagy fürdő helyezkedik el. Az alsó terasz 26nm a felső szobákhoz 9nm panoráma erkély tartozik
A ház előtt zárt udvaron két kocsibeálló, mely az ingatlan árát képezik.
Padlófűtés, klíma minden szobában , elektromos kapu, redőnykiépítés, riasztó előkészítve
Közelben 1-2 perc sétával elérhetőek a buszjáratok

INGATLAN KÖZVETÍTŐK NE KERESSENEK!!"|https://ingatlan.com/34549842|370 m2||||||||||||||||||||0.0|4.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|1|0|0|0|0|0|1|4.0|2.0|2.0|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
226|Budaörs, Verseny utca||295 M Ft||176 m2|1 676 136 Ft / m2||2018||jó állapotú|gázkazán||udvari beálló - benne van az árban|maganszemely|2|"Eladásra kínálok Budaörs Verseny utcában egy amerikai konyhás nappali, 4 hálószobás családi házat. A házhoz önálló kert, 2 autónak elegendő kocsibeálló is tartozik. A telken két önálló családi ház van.
A földszinten található az amerikai konyhás nappali, előszoba (innen nyílik egy wc), tároló és egy önálló fürdőszobával rendelkező szoba, ami akár vendégszobának, dolgozószobának alkalmas.
A napfényes nappaliból közvetlenül a teraszra léphetünk.
Az emeleten 3 hálószoba, egy fürdőszoba (zuhanykabinnal, fürdőkáddal, 2 mosdóval) egy wc és egy mosókonyha található.
Mindhárom szobából kiléphetünk az erkélyre.

Lakóterület: 150 m2

4 háló szoba (mindegyik 13-14 m2 )
2 fürdő + 2 külön WC
amerikai konyhás nappali (51 m2)
kamra, tároló
háztartási helyiség


Terasz: 34 m2, Erkély 19 m2



A ház több e..."|https://ingatlan.com/34779785|672 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
227|Budaörs, Vasvári Pál utca||79 M Ft||129 m2|612 403 Ft / m2||||jó állapotú|gázkazán||utca, közterület - ingyenes|maganszemely|2|"Tulajdonostól eladó házrész Budaörs központjában saját kertrésszel!

A házrész a Vasvári Pál utcában található osztatlan közös használatú telken, megosztási szerződéssel rendelkezik. A 320 nm-es telken elhelyezkedő házrész gyalogos szolgalmi úton közelíthető meg és egy kizárólagos használatú 250 nm-es intim kertrész tartozik hozzá, amin nincs átjárás.
Az ingatlanban két lakás van, de igény szerint könnyen egybenyitható. A földszint összesen 73 nm: konyha, nappali, hálószoba, fürdőszoba, háztartási helyiség, kamra helyiségekből áll.
Az emelet külső lépcsőházból közelíthető meg, a lépcső nem meredek, kényelmes. A két szintet betonfödém választja el egymástól. A felső szint hátsó fala ferde oldalú tetőtér jellegű, de az elülső része függőleges. Bruttó alapterülete 71 nm, nettó alapterülete 55..."|https://ingatlan.com/34769322|320 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Központ - Villa Negyed|1.3
228|Budaörs, Károly király utca||154,90 M Ft||135 m2|1 147 407 Ft / m2|2 + 2 fél|2016||újszerű|gázkazán||utca, közterület|maganszemely|2|"8 éve épült szigetelt újszerű családi ház melyben a földszinten van egy üzlethelyiség ami teljesen külön bejáratú,és jelenleg vendéglátó egységként üzemel napközben 15.00h-ig.

Központi fekvéső,sok szolgáltatás gyalogosan elérhető,parkolni utcán biztonságosan lehet,de az udvaron adott esetben kialakítható egy kis parkolóhely!

Kondenzációs kazán fűti az ingatlant ami gazdaságos átalányban havi 8000ft a villany havi 180-200kw/hó a víz fogyasztástól függően!

Az üzletnek külön víz és villanyórája van!
Az udvaron található egy szerszámos kis faház ami praktikus de a házban is van egy 10nm-es tároló funkciójú szoba ami ideális lehet a tárolásra.

Ha felkeltette érdeklődését keressen bizalommal,hívni 16-20-h-ig tudnak hétköznap,hétvégén egésznap!
Kérem csak komoly szándékkal keressenek bámészko..."|https://ingatlan.com/34684958|220 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Központ - Villa Negyed|1.3
229|Budaörs, Zombori utca||190 M Ft||270 m2|703 703 Ft / m2||1981 és 2000 között||felújított|gázkazán||önálló garázs|maganszemely|3|"Tulajdonostól eladó.
Kitűnő vétel, befektetésnek is kiváló!

Panoráma, friss levegő, madárcsicsergés, zöld környezet. Nincs közös költség, jó fenntarthatóság, igények szerinti alakíthatóság.
Kitűnő lokáció, jó tömegközlekedés, pár perc sétára van a buszmegálló és a villamos megálló. Ingyenes buszjárat a városon belül. Autóval a Balaton 45 perc, Kelenföld vasútállomás- m4-es metró 8 perc. Minden közel, mégis nyugodt, csendes, biztonságos környék. Sétálva elérhető természetvédelmi területek, a kamaraerdei erdő, a Tétényi fennsík, a patak mellett kialakított, gyönyörű park, játszótérrel, kis tóval, futópályával, kültéri edzőgépekkel, focipályával, bográcsolási lehetőséggel. Elegáns népszerű kertváros, rendezett környék, kedves szomszédok!

Ezen az ingatlanon minden lehetőség adott, az elképze..."|https://ingatlan.com/34678359|270 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-6.0|0|0|0|0|0|0|0|1|0.0|6.0|-6.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
230|Budaörs, Budafoki utca||176 M Ft||181 m2|972 375 Ft / m2|6 + 1 fél|1981 és 2000 között||jó állapotú|gázkazán||udvari beálló - benne van az árban|maganszemely|3|"Budaörs egy rendkívül jól megközelíthető csendes részében, a városi uszoda és az általános iskola közvetlen közelében egy 3 szintes sorházat kínálok eladásra. Nagy családosoknak, illetve akik családi vállalkozásban gondolkodnak lehet kiváló választás. Az alsó szint önálló lakrészként, illletve tetszés szerint irodaként is funkcionálhat. Az első emeleten található egy rendkívül világos étkező, ezzel egybekötött felszerelt amerikai konyharész kamrával. Innen nyílik a kertkapcsolatos nappali, kis hálószobával. A hangulatos kert baráti grillezéseknek lehet kivaló helyszíne.

Felső szinten találhatóak a hálószobák illetve egy nagy sarokkádas fürdőszoba. A felső szintek mindegyikén erkély egészíti ki a komfortot.

A ház riasztóval, parkoló-beállóval, padlófűtéssel felszerelt. A ház dél-nyugati f..."|https://ingatlan.com/34596280|260 m2|D|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.76|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
231|Budaörs, Szabadság út||190 M Ft||240 m2|791 666 Ft / m2||||jó állapotú|gázkazán|||maganszemely|0|"240 m2-es önálló családi ház, eladó Budaörsön


A házba belépve egy előtér fogad minket, ahol elegendő hely van a kabátok és cipők tárolására. Innen nyílik a VILÁGOS és TÁGAS NAPPALI, amely tökéletes tér a család közös időtöltéséhez és kikapcsolódásához. Tovább haladva található az ÉTKEZŐ, ahol elég nagy hely van nagyobb társaság fogadásához és a közös étkezéshez. A KONYHA KÜLÖN HELYISÉGBEN található, ahol zavartalanul süthetünk, főzhetünk.

Ezen a szinten található még egy ZUHANYZÓS fürdőszoba, valamint külön vendég toalettel, amely kényelmet és praktikusságot nyújt az itt élők számára. Ezen kívül egy szoba, mely funkcióját tekintve ideális VENDÉGSZOBÁNAK, de tökéletes akár a gyerekeknek játszószobának.

Az emeleten került kialakításra 3 db HÁLÓSZOBA nyugodt pihenéshez, valamint egy kádas..."|https://ingatlan.com/34232475|240 m2|E|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Orbánhegy|0.64|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
232|Budaörs, Kőhegy||195 M Ft||240 m2|812 500 Ft / m2|7 + 2 fél||||gázkazán|||ingatlaniroda|11|"EGYEDI LEHETŐSÉG TÖKÉLETES PANORÁMÁVAL

Igazán egyedi kialakítású, 3 szintes, 9 szobás családi ház várja új tulajdonosát!

Az egyedi tervezésű és kivitelezésű épület a Kőhegy szomszédságában helyezkedik el. Igazán csendes környezetben, kisforgalmú utcában.
A parkolás a ház előtt közvetlenül vagy az udvarban is könnyedén megoldható.
A ház alsó szintjén tágas terek lettek kialakítva, melyek műteremként funkcionáltak közel 90nm-en. Ez a szint rengeteg lehetőséget rejt magában. Kialakítható itt garázs, tároló, de akár egy külön lakószint is.

A ház lakótere az 1. és 2.emeleten található. A két szint között biztosított a belső lépcsőn történő átjárás is, de külön bejárattal is megközelíthetőek. Jelenleg 2 generációsként funkcionál a ház.
Mindkét szint ~120nm alapterületű, szintenként kialakítás..."|https://ingatlan.com/34698741|240 m2||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|3.8|0.0|3.8|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
233|Budaörs, Alma utca||315 M Ft||305 m2|1 032 786 Ft / m2|6 + 2 fél|2001 és 2010 között||jó állapotú|gázkazán||udvari beálló - benne van az árban|maganszemely|3|"Budaörs Rózsadombján, az Alma utcában 754 + 27 nm-es telken, két
generációnak is alkalmas bruttó 305,5 m²-es (+4 terasz - 47 m²), 2003-ban befejezett
családi ház eladó

Budaörs Rózsadombján, a Nap-hegy oldalában panorámás, mediterrán
hangulatú bruttó 305,5 m2-es, háromszintes (a telek adottságai folytán a középső
szint a hátsó kert felé nagy terasszal kertkapcsolatos) családi ház. A házat a tulajdonos
magának építtette, ezért szerkezete, burkolatai igényes anyagokból készültek. A
belső elrendezése átgondolt, odafigyelve arra, hogy minden helyiségnek
kellemes, jól használható mérete legyen. Az alsó szinten az utca felé, külön
bejáratú 42 nm-es kis lakás (fedett terasz, előtér, kis nappali, konyha, hálófülke,
fürdőszoba) került kialakításra, mely nagyobb gyermek saját lakrészének,
műhelynek,..."|https://ingatlan.com/34560683|305 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|3.2|0.0|0.0|0|0|0|0|0|1|0|0|3.2|0.0|3.2|Orbánhegy|0.64|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
234|Budaörs, Deák Ferenc utca||215 M Ft||203 m2|1 059 113 Ft / m2|5 + 1 fél|||jó állapotú|gázkazán||önálló garázs - benne van az árban|maganszemely|2|"Kétgenerációs családi ház eladó Budaörs frekventált részén!

Eladóvá vált a két generáció számára is ideális élettérrel és kellő szeparáltsággal rendelkező, jó állapotú, önálló családi házunk. Az alsó szinten 95 négyzetméteren két teljes értékű, valamint egy fél szoba, tágas étkező, kamrával ellátott konyha, közlekedő és egy fürdőszoba kapott helyet. A zárt lépcsőházon keresztül megközelíthető felső szinten, a ház tetőterében szintén 95 négyzetméteren található három teljes szoba, egy étkező, egy konyha kamrával, valamint egy fürdőszoba és egy tágas, 26 négyzetméteres terasz. A mellékhelyiségek mindkét szinten a fürdőszobákkal egy helyiségben találhatóak.

A házhoz egy kényelmes, 650 négyzetméteres telek tartozik, amelyen egy közel 20 négyzetméteres garázs és egy melléképület is helyet kap..."|https://ingatlan.com/34446124|203 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
235|Budaörs, Kertváros||294 M Ft||150 m2|1 960 000 Ft / m2||2025|||hőszivattyú, mennyezeti hűtés-fűtés, padlófűtés||udvari beálló - kötelező megvenni|ingatlaniroda|11|"Budaörs legszebb részén, Budapest 11 kerület közeli, exkluzív újépítésű otthon keresi igényes gazdáját.
A br 150nm-es ikerház kivételes térélményt jelent, a hatalmas üvegfelületeknek, illetve a tágas tereknek köszönhetően. A nappaliból nyíló impozáns méretű terasz lebilincselő élményt nyújt az ott tartózkodóknak. Az igazán praktikus elrendezés pedig kényelmes otthont biztosít majd a lakóinak.
Az igényes térkialakítás egész házban luxus élményt ad, amit tovább fokoz a minőségi beépített extra műszaki tartalom:
- Wienerberger 30-as okostégla,
-15cm Austrotherm Grafit hőszigetelés
- déli fekvésűek 3 rétegű panoráma ablakok, leg profibb emelő tolós erkély ajtó ajtók -Jan Ablak fa-alu profil, programozható redőnyök beépített szúnyoghálóval, nappaliban zsaluzia,
- hőszivattyús rendszerű Bosch me..."|https://ingatlan.com/34617668|380 m2|A++|||||||||||||||||||9.0|0.0|0.0|15.2|0.0|0.0|5.0|0.0|1|0|0|1|0|0|1|0|29.2|0.0|29.2|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
236|Budaörs, Odvashegy||140 M Ft||105 m2|1 333 333 Ft / m2|3 + 1 fél|1981 és 2000 között||jó állapotú|gázkazán, cserépkályha||udvari beálló|ingatlaniroda|12|"Budaörs hangulatos utcájában eladó egy önálló családi ház.


A ház 1987-ben épült B 30-as téglából, amit a 2000-es évek elején 10 cm-es dryvit szigeteléssel láttak el.

A földszinten található a nappali, konyha, kamra, kádas fürdőszoba és a különálló WC.
Az emeleten pedig három hálószoba és egy zuhanyzós fürdőszoba WC-vel található.

A ház jogilag önálló családi ház, de a szomszéd ingatlannal egybe lett építve, a két ház külön főfallal rendelkezik, nincs közös fal a két ház között.
A folyamatosan karbantartott házban legutóbb a gázcirkót cserélték le kondenzációs kazánra, és bélelték hozzá a kéményt.

A ház háta mögött található a teraszosan kialakított kert.

Várom a hívását!"|https://ingatlan.com/32371035|160 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|0|0|0|0|0.0|0.0|0.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Törökbálint határ|1.2
237|Budaörs, Fürj utca||1,00 Mrd Ft||1075 m2|933 023 Ft / m2||2024|||hőszivattyú, mennyezeti hűtés-fűtés, padlófűtés||teremgarázs hely - benne van az árban|ingatlaniroda|17|"KIZÁRÓLAGOS MEGBÍZÁS

Eladó luxus ház Budapest közelében! Ez a lenyűgöző, 1075 nm-es ingatlan minden igényt kielégít: 4 amerikai konyhás nappali, 12 tágas hálószoba, 8 modern fürdőszoba és 8 külön WC áll rendelkezésére.
A hatalmas 126 nm-es terasz tökéletes helyszín a pihenésre és a vendégek fogadására. Tökéletes választás nagycsaládosoknak vagy akár befektetési célra.
XI. kerület és Budaörs határán, Kamaraerdőn, közkedvelt, panorámás utcában, A+++ passzívház ,amelynek 1000 forint/nm/év az energia költsége .

Földszintjén, 
A lakáshoz egy közös használatú, 160 nm-es, lenyűgöző panorámás tetőterasz is tartozik, amely minden elképzelést felülmúl.
A terasz nem csak egy hely, ahol pihenhetünk, hanem egy valódi élményközpont: lazítson a jacuzziban, miközben a panorámában gyönyörködik, vagy élve..."|https://ingatlan.com/34214142|1075 m2||||||||||||||||||||4.5|4.0|0.0|3.8|0.0|6.4|0.0|0.0|1|1|0|1|0|1|0|0|18.7|0.0|18.7|Orbánhegy|0.72|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Kamaraerdő|1.25
238|Budaörs, Budaörsi Kamaraerdő||249 M Ft||147 m2|1 693 877 Ft / m2||2025|||hőszivattyú||udvari beálló - benne van az árban|ingatlaniroda|10|"Most 6MFt támogatással építtetheti meg álomotthonát!

Sokan vágynak egy jól megépített, alacsony fenntartási költségű, élhető elosztású, újépítésű házra. A liapor házak európai minőségben épülnek, minimum „A++” energetikával rendelkeznek, és közel 50 típusterv közül választhat. Garanciák a kiviteli árra és határidőre! A megrendeléstől számítva 6-7 hónap alatt beköltözhet a technológiának köszönhetően.
Minden egy kézben: segítünk megtalálni az ideális telket, konzultáció során kiválasztjuk a tökéletes házat. Elkészíttetjük a terv adaptációt, kialakítjuk a személyre szabott pénzügyi ütemtervet (a CSOK+ és egyedi hitelek igénybe vételével), és a beköltözésig minden a mi dolgunk! Sőt - ha szükséges a finanszírozáshoz – hatékony segítséget nyújtunk meglévő ingatlana eladásához is!

Akciónkban m..."|https://ingatlan.com/34843999|796 m2|A++|||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|2.5|0.0|0|0|0|0|0|0|1|0|2.5|0.0|2.5|Ismeretlen|0.0|fallback|none|0||||Budaörs Kamaraerdő|1.25
240|Budaörs, Ibolya utca||229 M Ft||270 m2|848 148 Ft / m2||1981 és 2000 között||jó állapotú|gázkazán||önálló garázs - benne van az árban|ingatlaniroda|30|"Budaörsön a Törökugrató keleti részén eladó egy önálló, igényesen megépített családi ház.
Az ingatlan 3 szinten helyezkedik el.
A 127m2-es alagsor számos hasznos lehetőségnek biztosít helyet.
A 88m2-es földszinten egy impozáns méretű nappali, mely egy 43m2-es teraszba nyílik, a konyha a fürdő és a mellékhelyiség kapott helyet. A márvány kandalló a téli estéket teszi meghitté.
A 62m2-es felső szinten 3 hálószoba és 1 kádas fürdő lett kialakítva. A hálószobákból loggiára léphetünk ki.
Az előtérből egy kis lépcsőn lehet a ""toronyszobát"" megközelíteni.
A ház téglából épült, s hőszigetelő vakolatot kapott.
A fűtést, mely korszerűsítést igényel, jelenleg gázkazán biztostja, a melegvizet villanybojler adja.
A garázslejáró fűthető, így akár ónosesőben is megkönnyíti a közlekedést.
A hangulatos ősf..."|https://ingatlan.com/34856913|270 m2||||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|0.0|0|0|0|1|0|0|0|0|3.8|0.0|3.8|Krisztinaváros|0.68|enhanced_4step|aggregated_from_1_sources|1||||Budaörs Törökbálint határ|1.2
241|Budaörs, Pest megye||75,90 M Ft||78 m2|973 076 Ft / m2|2 + 1 fél|||jó állapotú|gázkazán, hűtő-fűtő klíma|||ingatlaniroda|12|"Budaörs szívében, rendezett, gondozott, házrész kis kerttel eladó!
IDE CSAK KÖLTÖZNI KELL!
AZ ÁR ALKUKÉPES!

Budaörs központjánál, a Templom tér közelében található ez a csodás lakás, melyhez tartozik egy 100 nm-es
gondozott kert is!
Innen akár gyalogosan is könnyedén eljutunk a vásárlási lehetőségekhez, de óvoda, iskola szintén a közelben megtalálható.
A Szabadság út pár perc séta, ott pedig a buszok 10 percenként járnak, melyekkel Budapest 15 perc alatt elérhető.
A házrész nettó 62 nm.
- szoba 2 - külön elhelyezkedő félszoba
- konyha+étkező
- előszoba
- fürdőszoba (káddal)
- wc
- kamra
Falazata vegyes, emiatt jó hőtartó.
2019-ben felújításon esett át.Gyönyörű konyha, beépített berendezésekkel is az ár részét képezi!
Burkolatok cseréje és a nyílászárók cseréje is megtörtént.
Szúnyoghálók ..."|https://ingatlan.com/34917846|100 m2|F|||||||||||||||||||0.0|0.0|0.0|3.8|0.0|0.0|0.0|-10.0|0|0|0|1|0|0|0|1|3.8|10.0|-6.2|Ismeretlen|0.0|fallback|none|0||||Budaörs Központ - Villa Negyed|1.3
243|Budaörs, Ófalu||64,90 M Ft||89 m2|729 213 Ft / m2||1950 előtt||felújítandó|cserépkályha, kandalló, elektromos konvektor||önálló garázs - benne van az árban|ingatlaniroda|11|"Fedezze fel ezt a kivételes lehetőséget, amely fiatal felnőttek számára ideális választás lehet, akár saját otthon keres, akár befektetési céllal válogat az ingatlanok között.
Budaörs szívében, egy csendes, mégis központi elhelyezkedésű ingatlan várja új tulajdonosát.

Az 85 négyzetméteres, felújítandó ház 447 négyzetméteres telek részen helyezkedik el.
Beosztás:
2,5 szoba, 2 fürdőszoba, étkezős konyha, kamra, előszoba

Fűtés: gázfűtésű cserépkályha, villany kályha, fa tüzelésű kandalló

Az ingatlanhoz tartozik egy garázs, tároló és egy pince.

A ház vegyes falazatú, cserép fedéssel.

A környék ellátottsága kiváló, hiszen a közeli üzletek, éttermek és szolgáltatások könnyen elérhetők. A közlekedési lehetőségek szintén figyelemre méltóak: a tömegközlekedés gyors és kényelmes, a főbb közleke..."|https://ingatlan.com/34853205|447 m2||||||||||||||||||||0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0|0|0|0|0|0|0|1|0.0|2.0|-2.0|Ismeretlen|0.0|fallback|none|0||||Budaörs Belváros|1.0
